Order Line,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit
230,CA-2014-140004,9/6/2016,9/10/2016,Standard Class,CB-12025,OFF-AR-10004027,6.05,3,0.2,1.59
231,US-2014-107405,9/6/2016,9/10/2016,Standard Class,TS-21205,OFF-ST-10002301,16.27,1,0.2,-3.86
232,CA-2014-163223,9/6/2016,9/10/2016,Standard Class,KH-16690,TEC-PH-10000730,3499.93,7,0,909.98
233,CA-2014-163223,9/6/2016,9/10/2016,Standard Class,KH-16690,OFF-LA-10004409,14.40,5,0,6.62
234,CA-2014-163223,9/6/2016,9/10/2016,Standard Class,KH-16690,OFF-PA-10000675,122.97,3,0,60.26
235,CA-2014-163223,9/6/2016,9/10/2016,Standard Class,KH-16690,OFF-AR-10001573,9.32,4,0,2.70
236,CA-2014-163223,9/6/2016,9/10/2016,Standard Class,KH-16690,OFF-BI-10001597,122.94,3,0,59.01
237,US-2014-155544,9/6/2016,9/10/2016,Standard Class,GM-14440,OFF-LA-10004544,59.20,5,0.2,22.20
238,US-2014-155544,9/6/2016,9/10/2016,Standard Class,GM-14440,FUR-FU-10001473,32.95,3,0.2,6.59
239,US-2014-155544,9/6/2016,9/10/2016,Standard Class,GM-14440,FUR-CH-10000422,218.38,3,0.2,-10.92
240,US-2014-158057,9/7/2016,9/11/2016,Standard Class,CC-12685,OFF-BI-10004410,7.64,4,0.7,-5.86
241,US-2014-158057,9/7/2016,9/11/2016,Standard Class,CC-12685,OFF-BI-10002735,51.47,5,0.7,-39.46
242,CA-2014-148040,9/7/2016,9/11/2016,Standard Class,BF-11275,OFF-PA-10002581,74.35,3,0.2,23.24
243,CA-2014-148040,9/7/2016,9/11/2016,Standard Class,BF-11275,FUR-CH-10001482,314.35,3,0.2,-35.36
244,US-2014-129609,9/7/2016,9/7/2016,Same Day,VM-21835,OFF-AR-10003478,16.28,2,0,6.51
245,CA-2014-120838,9/8/2016,9/11/2016,Second Class,PO-18865,OFF-ST-10000585,330.40,2,0,85.90
246,CA-2014-120838,9/8/2016,9/11/2016,Second Class,PO-18865,TEC-PH-10003484,604.75,6,0.2,37.80
247,CA-2014-164749,9/8/2016,9/11/2016,First Class,BG-11740,OFF-LA-10004484,9.91,3,0.2,3.22
248,CA-2014-147235,9/9/2016,9/13/2016,Standard Class,CD-11920,OFF-PA-10004948,24.90,5,0,11.70
249,CA-2014-143637,9/9/2016,9/14/2016,Second Class,MS-17710,FUR-FU-10002813,40.48,2,0,14.57
250,CA-2014-148586,9/10/2016,9/17/2016,Standard Class,AZ-10750,FUR-CH-10002439,366.79,7,0.1,65.21
251,CA-2014-128237,9/10/2016,9/15/2016,Standard Class,CA-12265,OFF-AR-10003829,6.56,2,0,1.90
252,CA-2014-128237,9/10/2016,9/15/2016,Standard Class,CA-12265,OFF-AR-10003338,14.88,2,0,3.72
253,CA-2014-128237,9/10/2016,9/15/2016,Standard Class,CA-12265,TEC-AC-10002558,45.48,4,0,15.92
254,CA-2014-128237,9/10/2016,9/15/2016,Standard Class,CA-12265,OFF-AR-10000034,25.44,6,0,9.92
255,CA-2014-138436,9/11/2016,9/15/2016,Standard Class,JD-15895,TEC-AC-10002323,66.30,3,0,8.62
256,CA-2014-141838,9/11/2016,9/16/2016,Second Class,DK-12835,OFF-AR-10004272,3.36,2,0,0.84
257,CA-2014-141838,9/11/2016,9/16/2016,Second Class,DK-12835,OFF-BI-10003291,27.94,4,0.2,9.43
258,CA-2014-141838,9/11/2016,9/16/2016,Second Class,DK-12835,TEC-PH-10004100,28.78,2,0.2,2.88
259,CA-2014-100860,9/11/2016,9/15/2016,Second Class,CS-12505,OFF-LA-10001982,18.75,5,0,9.00
260,US-2014-137869,9/13/2016,9/18/2016,Standard Class,CV-12295,OFF-EN-10001509,6.12,3,0,2.88
261,US-2014-137869,9/13/2016,9/18/2016,Standard Class,CV-12295,FUR-TA-10003954,1184.72,4,0,106.62
262,CA-2014-100881,9/13/2016,9/17/2016,Standard Class,DR-12940,TEC-PH-10003273,302.38,3,0.2,22.68
263,US-2014-117380,9/13/2016,9/19/2016,Standard Class,MP-18175,FUR-TA-10000198,330.59,1,0.4,-143.25
264,CA-2014-137274,9/14/2016,9/18/2016,Standard Class,MG-18145,FUR-TA-10001889,890.84,3,0.3,-152.72
265,CA-2014-169033,9/15/2016,9/19/2016,Standard Class,KM-16720,OFF-AR-10001915,49.65,5,0,20.85
266,CA-2014-133424,9/15/2016,9/20/2016,Standard Class,Dl-13600,OFF-ST-10002957,15.84,3,0,0.00
267,CA-2014-133424,9/15/2016,9/20/2016,Standard Class,Dl-13600,OFF-LA-10002312,44.40,3,0,22.20
268,US-2014-105151,9/15/2016,9/16/2016,First Class,SG-20890,OFF-AR-10001231,10.50,5,0,2.94
269,CA-2014-131247,9/15/2016,9/20/2016,Standard Class,GA-14725,FUR-BO-10001337,205.67,2,0.15,-12.10
270,CA-2014-162089,9/15/2016,9/17/2016,First Class,MP-17470,OFF-EN-10002230,335.72,5,0.2,113.31
271,CA-2014-162089,9/15/2016,9/17/2016,First Class,MP-17470,TEC-PH-10001819,251.94,7,0.2,88.18
272,CA-2014-162089,9/15/2016,9/17/2016,First Class,MP-17470,FUR-CH-10002304,127.30,7,0.3,-9.09
273,US-2014-113124,9/15/2016,9/21/2016,Standard Class,NC-18340,OFF-ST-10001511,129.30,2,0,6.47
274,CA-2014-128055,9/16/2016,9/21/2016,Standard Class,AA-10315,OFF-BI-10004390,673.57,2,0.2,252.59
275,CA-2014-128055,9/16/2016,9/21/2016,Standard Class,AA-10315,OFF-AP-10002765,52.98,2,0,14.83
276,CA-2014-112403,9/16/2016,9/16/2016,Same Day,JO-15280,OFF-BI-10003529,0.85,1,0.7,-0.60
277,US-2014-104759,9/16/2016,9/20/2016,Standard Class,DD-13570,OFF-BI-10002071,8.13,7,0.8,-13.83
278,US-2014-104759,9/16/2016,9/20/2016,Standard Class,DD-13570,TEC-AC-10004901,79.98,2,0.2,14.00
279,CA-2014-101770,9/16/2016,9/20/2016,Standard Class,KB-16240,OFF-BI-10001097,1.87,1,0.7,-1.31
280,CA-2014-130428,9/16/2016,9/16/2016,Same Day,TG-21640,FUR-CH-10002965,1125.49,7,0.2,98.48
281,CA-2014-130428,9/16/2016,9/16/2016,Same Day,TG-21640,OFF-BI-10001636,12.65,5,0.7,-10.12
282,CA-2014-130428,9/16/2016,9/16/2016,Same Day,TG-21640,OFF-AR-10004027,4.03,2,0.2,1.06
283,US-2014-157021,9/17/2016,9/22/2016,Second Class,KM-16720,OFF-LA-10002312,29.60,2,0,14.80
284,US-2014-157021,9/17/2016,9/22/2016,Second Class,KM-16720,OFF-BI-10000042,17.09,4,0.2,5.55
285,CA-2014-138359,9/17/2016,9/22/2016,Standard Class,KH-16330,OFF-ST-10000636,66.96,4,0,2.68
286,CA-2014-138359,9/17/2016,9/22/2016,Standard Class,KH-16330,OFF-BI-10000145,6.24,2,0,3.06
287,CA-2014-164315,9/18/2016,9/24/2016,Standard Class,RD-19585,OFF-PA-10004248,15.84,3,0,7.13
288,CA-2014-164315,9/18/2016,9/24/2016,Standard Class,RD-19585,TEC-PH-10001128,1049.93,7,0,293.98
289,CA-2014-164315,9/18/2016,9/24/2016,Standard Class,RD-19585,OFF-AP-10003842,154.90,5,0,40.27
290,US-2014-157847,9/18/2016,9/22/2016,Second Class,SC-20020,OFF-PA-10002986,26.72,5,0.2,9.35
291,US-2014-157847,9/18/2016,9/22/2016,Second Class,SC-20020,OFF-PA-10001593,33.49,7,0.2,10.47
292,CA-2014-160276,9/18/2016,9/24/2016,Standard Class,AH-10690,FUR-FU-10003192,177.68,2,0,46.20
293,CA-2014-112291,9/19/2016,9/24/2016,Standard Class,KE-16420,OFF-EN-10001415,11.16,2,0,5.58
294,CA-2014-112291,9/19/2016,9/24/2016,Standard Class,KE-16420,TEC-AC-10001284,62.31,3,0,22.43
295,CA-2014-112291,9/19/2016,9/24/2016,Standard Class,KE-16420,TEC-AC-10000736,159.98,2,0,57.59
296,CA-2014-105172,9/20/2016,9/25/2016,Standard Class,PK-18910,OFF-LA-10001641,18.90,6,0,9.07
297,CA-2014-133228,9/20/2016,9/25/2016,Standard Class,MS-17710,FUR-FU-10004020,5.47,1,0,2.35
298,CA-2014-133228,9/20/2016,9/25/2016,Standard Class,MS-17710,OFF-AR-10001955,79.36,4,0,23.81
299,US-2014-128685,9/20/2016,9/21/2016,First Class,MZ-17515,OFF-BI-10004140,7.18,2,0.2,2.25
300,CA-2014-149538,9/20/2016,9/24/2016,Standard Class,KB-16585,OFF-ST-10004180,232.55,5,0,9.30
301,CA-2014-149538,9/20/2016,9/24/2016,Standard Class,KB-16585,TEC-AC-10002926,99.98,2,0,42.99
302,CA-2014-149538,9/20/2016,9/24/2016,Standard Class,KB-16585,OFF-PA-10003797,19.44,3,0,9.33
303,CA-2014-149538,9/20/2016,9/24/2016,Standard Class,KB-16585,OFF-PA-10002195,12.96,2,0,6.35
304,CA-2014-113887,9/21/2016,9/23/2016,First Class,TH-21550,OFF-PA-10004071,55.48,1,0,26.63
305,CA-2014-102988,9/21/2016,9/25/2016,Second Class,GM-14695,OFF-AR-10004757,22.96,7,0,7.58
306,CA-2014-102988,9/21/2016,9/25/2016,Second Class,GM-14695,TEC-PH-10001615,28.99,1,0,8.41
307,CA-2014-102988,9/21/2016,9/25/2016,Second Class,GM-14695,OFF-PA-10003349,12.96,2,0,6.35
308,CA-2014-102988,9/21/2016,9/25/2016,Second Class,GM-14695,OFF-AR-10000127,22.96,7,0,6.66
309,CA-2014-102988,9/21/2016,9/25/2016,Second Class,GM-14695,OFF-SU-10002881,4164.05,5,0,83.28
310,CA-2014-151001,9/21/2016,9/23/2016,First Class,JG-15805,OFF-ST-10003455,49.63,4,0.2,3.72
311,CA-2014-151001,9/21/2016,9/23/2016,First Class,JG-15805,OFF-ST-10001031,52.10,4,0.2,3.91
312,CA-2014-149104,9/21/2016,9/23/2016,Second Class,RD-19900,OFF-AR-10002952,26.70,2,0,7.48
313,CA-2014-149104,9/21/2016,9/23/2016,Second Class,RD-19900,OFF-BI-10004209,40.20,5,0,18.09
314,CA-2014-149104,9/21/2016,9/23/2016,Second Class,RD-19900,OFF-AR-10004685,13.89,3,0,4.58
315,CA-2014-149104,9/21/2016,9/23/2016,Second Class,RD-19900,OFF-ST-10000991,689.82,6,0,20.69
316,US-2014-157231,9/21/2016,9/25/2016,Standard Class,RP-19855,OFF-BI-10002852,115.36,7,0,56.53
317,CA-2014-136742,9/22/2016,9/26/2016,Standard Class,GP-14740,OFF-BI-10003719,44.91,6,0.7,-35.93
318,US-2014-118486,9/22/2016,9/24/2016,First Class,SD-20485,OFF-SU-10004498,10.30,1,0.2,-2.19
319,US-2014-118486,9/22/2016,9/24/2016,First Class,SD-20485,FUR-TA-10001039,154.76,3,0.4,-36.11
320,US-2014-118486,9/22/2016,9/24/2016,First Class,SD-20485,TEC-AC-10004659,116.78,2,0.2,21.90
321,CA-2014-169803,9/22/2016,9/28/2016,Standard Class,SC-20260,FUR-TA-10000688,653.55,3,0,111.10
322,CA-2014-169803,9/22/2016,9/28/2016,Standard Class,SC-20260,TEC-AC-10003441,33.90,2,0,2.03
323,CA-2014-102652,9/22/2016,9/28/2016,Standard Class,AY-10555,FUR-FU-10000747,91.96,2,0,15.63
324,CA-2014-102652,9/22/2016,9/28/2016,Standard Class,AY-10555,FUR-FU-10001918,33.11,7,0,12.91
325,CA-2014-102652,9/22/2016,9/28/2016,Standard Class,AY-10555,OFF-PA-10003309,19.44,3,0,9.33
326,CA-2014-102652,9/22/2016,9/28/2016,Standard Class,AY-10555,OFF-PA-10001977,55.48,1,0,26.63
327,CA-2014-153808,9/22/2016,9/26/2016,Second Class,FH-14275,OFF-AR-10001725,70.95,3,0,18.45
328,CA-2014-153808,9/22/2016,9/26/2016,Second Class,FH-14275,OFF-BI-10002794,65.57,2,0.2,23.77
329,CA-2014-153808,9/22/2016,9/26/2016,Second Class,FH-14275,TEC-AC-10004171,299.97,3,0,131.99
330,CA-2014-124023,9/23/2016,9/26/2016,First Class,PJ-19015,FUR-FU-10004415,8.96,2,0,2.78
331,CA-2014-128846,9/23/2016,9/28/2016,Standard Class,RS-19765,TEC-PH-10003273,629.95,5,0,163.79
332,CA-2014-128846,9/23/2016,9/28/2016,Standard Class,RS-19765,OFF-PA-10000100,122.97,3,0,60.26
333,CA-2014-165806,9/23/2016,9/23/2016,Same Day,VM-21685,OFF-PA-10003441,58.32,9,0,27.99
334,CA-2014-165806,9/23/2016,9/23/2016,Same Day,VM-21685,TEC-PH-10004922,200.97,3,0,50.24
335,CA-2014-100363,9/24/2016,10/1/2016,Standard Class,JM-15655,OFF-FA-10000611,2.37,2,0.2,0.83
336,CA-2014-100363,9/24/2016,10/1/2016,Standard Class,JM-15655,OFF-PA-10004733,19.01,3,0.2,6.89
337,US-2014-118997,9/24/2016,9/28/2016,Standard Class,RA-19885,FUR-TA-10001086,1215.92,8,0,316.14
338,US-2014-163797,9/24/2016,9/29/2016,Standard Class,PC-19000,OFF-FA-10001883,49.79,8,0.2,-11.83
339,CA-2014-150581,9/24/2016,9/28/2016,Standard Class,NM-18445,FUR-TA-10003748,99.59,1,0.2,2.49
340,CA-2014-150581,9/24/2016,9/28/2016,Standard Class,NM-18445,TEC-AC-10001908,399.96,4,0,139.99
341,CA-2014-121769,9/24/2016,9/28/2016,Standard Class,JS-15880,FUR-TA-10004442,172.11,1,0.4,-94.66
342,US-2014-102715,9/27/2016,9/29/2016,Second Class,JK-15370,OFF-FA-10001332,6.91,3,0.2,2.33
343,US-2014-102715,9/27/2016,9/29/2016,Second Class,JK-15370,TEC-AC-10002001,383.98,3,0.2,81.59
344,US-2014-102715,9/27/2016,9/29/2016,Second Class,JK-15370,OFF-PA-10000029,10.37,2,0.2,3.63
345,US-2014-102715,9/27/2016,9/29/2016,Second Class,JK-15370,TEC-AC-10001874,335.94,7,0.2,41.99
346,US-2014-121734,9/27/2016,10/2/2016,Standard Class,SE-20110,OFF-BI-10004817,9.58,1,0.2,3.35
347,CA-2014-138940,9/27/2016,10/2/2016,Second Class,GM-14455,TEC-PH-10001835,758.35,6,0.2,265.42
348,CA-2014-110555,9/27/2016,10/4/2016,Standard Class,MM-18055,OFF-ST-10000876,87.08,7,0,24.38
349,CA-2014-110555,9/27/2016,10/4/2016,Standard Class,MM-18055,TEC-PH-10000586,105.58,2,0.2,9.24
350,CA-2014-110555,9/27/2016,10/4/2016,Standard Class,MM-18055,TEC-AC-10003399,217.44,6,0,91.32
351,CA-2014-154599,9/28/2016,10/3/2016,Standard Class,KN-16450,TEC-PH-10001557,1075.09,14,0.2,94.07
352,CA-2014-154599,9/28/2016,10/3/2016,Standard Class,KN-16450,TEC-PH-10000576,438.37,4,0.2,38.36
353,CA-2014-154599,9/28/2016,10/3/2016,Standard Class,KN-16450,OFF-BI-10002764,18.09,7,0.2,6.56
354,CA-2014-154599,9/28/2016,10/3/2016,Standard Class,KN-16450,FUR-BO-10001337,308.50,3,0.15,-18.15
355,US-2014-158365,9/28/2016,10/3/2016,Standard Class,SV-20785,OFF-PA-10000289,32.40,5,0,15.55
356,CA-2014-142979,9/28/2016,10/4/2016,Standard Class,EH-13765,OFF-AR-10002987,39.68,2,0,16.27
357,CA-2014-122336,9/29/2016,10/3/2016,Second Class,JD-15895,OFF-AR-10000122,17.86,4,0.2,1.12
358,CA-2014-122336,9/29/2016,10/3/2016,Second Class,JD-15895,OFF-BI-10003656,509.97,10,0.7,-407.98
359,CA-2014-122336,9/29/2016,10/3/2016,Second Class,JD-15895,OFF-FA-10002780,30.99,13,0.2,10.07
360,CA-2014-122336,9/29/2016,10/3/2016,Second Class,JD-15895,TEC-PH-10000702,71.93,12,0.4,8.39
361,CA-2014-167724,9/29/2016,10/4/2016,Standard Class,BF-11170,OFF-LA-10002368,7.83,3,0,3.60
362,US-2014-120740,10/1/2016,10/1/2016,Same Day,PS-18970,OFF-AP-10000240,106.96,2,0,31.02
363,US-2014-120740,10/1/2016,10/1/2016,Same Day,PS-18970,FUR-FU-10004091,187.76,4,0,76.98
364,CA-2014-155208,10/2/2016,10/6/2016,Standard Class,SP-20650,OFF-AR-10003478,39.07,6,0.2,9.77
365,CA-2014-110849,10/4/2016,10/9/2016,Standard Class,JL-15835,TEC-MA-10002859,287.97,4,0.2,97.19
366,CA-2014-110849,10/4/2016,10/9/2016,Standard Class,JL-15835,OFF-AR-10002375,13.12,4,0,3.80
367,CA-2014-110849,10/4/2016,10/9/2016,Standard Class,JL-15835,OFF-AR-10000657,10.75,5,0,3.55
368,CA-2014-110849,10/4/2016,10/9/2016,Standard Class,JL-15835,OFF-FA-10000134,11.62,2,0,3.60
369,CA-2014-100678,10/4/2016,10/8/2016,Standard Class,KM-16720,OFF-AR-10001868,2.69,2,0.2,1.01
370,CA-2014-100678,10/4/2016,10/8/2016,Standard Class,KM-16720,FUR-CH-10002602,317.06,3,0.3,-18.12
371,CA-2014-100678,10/4/2016,10/8/2016,Standard Class,KM-16720,OFF-EN-10000056,149.35,3,0.2,50.41
372,CA-2014-100678,10/4/2016,10/8/2016,Standard Class,KM-16720,TEC-AC-10000474,227.98,3,0.2,28.50
373,CA-2014-169460,10/5/2016,10/7/2016,Second Class,NF-18595,FUR-FU-10004017,76.14,3,0,26.65
374,CA-2014-158470,10/5/2016,10/9/2016,Second Class,AG-10390,OFF-BI-10003638,58.05,3,0,26.70
375,CA-2014-158470,10/5/2016,10/9/2016,Second Class,AG-10390,OFF-PA-10001569,71.28,11,0,34.21
376,CA-2014-134572,10/6/2016,10/8/2016,Second Class,SV-20365,FUR-TA-10001705,744.10,5,0.3,-95.67
377,CA-2014-134572,10/6/2016,10/8/2016,Second Class,SV-20365,OFF-ST-10004634,44.84,5,0.2,5.61
378,CA-2014-134572,10/6/2016,10/8/2016,Second Class,SV-20365,FUR-TA-10004442,401.59,2,0.3,-131.95
379,CA-2014-101462,10/6/2016,10/11/2016,Standard Class,BP-11230,FUR-FU-10000409,59.92,4,0,27.56
380,CA-2014-158064,10/7/2016,10/11/2016,Standard Class,AA-10375,OFF-BI-10002976,16.52,5,0.2,5.58
381,CA-2014-136336,10/7/2016,10/12/2016,Standard Class,DB-13555,OFF-ST-10002574,828.84,6,0,0.00
382,CA-2014-122070,10/8/2016,10/10/2016,Second Class,AH-10030,OFF-EN-10004773,247.84,8,0,121.44
383,CA-2014-122070,10/8/2016,10/10/2016,Second Class,AH-10030,OFF-BI-10004970,9.91,3,0.2,3.35
384,US-2014-112564,10/9/2016,10/10/2016,First Class,TS-21160,OFF-BI-10004876,2.50,3,0.7,-1.75
385,US-2014-150119,10/9/2016,10/13/2016,Standard Class,LB-16795,FUR-CH-10002965,281.37,2,0.3,-12.06
386,US-2014-150119,10/9/2016,10/13/2016,Standard Class,LB-16795,FUR-CH-10002965,281.37,2,0.3,-12.06
387,US-2014-150119,10/9/2016,10/13/2016,Standard Class,LB-16795,OFF-BI-10000145,7.49,8,0.7,-5.24
388,US-2014-150119,10/9/2016,10/13/2016,Standard Class,LB-16795,FUR-FU-10002191,22.34,4,0.2,7.82
389,CA-2014-111857,10/9/2016,10/12/2016,Second Class,NM-18445,OFF-PA-10001878,48.91,1,0,22.99
390,US-2014-157406,10/11/2016,10/15/2016,Standard Class,DA-13450,OFF-PA-10003543,10.37,2,0.2,3.63
391,US-2014-157406,10/11/2016,10/15/2016,Standard Class,DA-13450,OFF-AR-10002221,6.24,3,0.2,0.55
392,CA-2014-110100,10/11/2016,10/15/2016,Standard Class,LC-16885,TEC-PH-10004531,302.38,3,0.2,37.80
393,CA-2014-166954,10/11/2016,10/16/2016,Standard Class,BT-11305,FUR-FU-10003708,303.25,5,0,63.68
394,CA-2014-166954,10/11/2016,10/16/2016,Standard Class,BT-11305,OFF-AP-10001391,270.72,3,0,78.51
395,CA-2014-166954,10/11/2016,10/16/2016,Standard Class,BT-11305,FUR-CH-10003973,1487.04,5,0.2,148.70
396,CA-2014-147298,10/12/2016,10/19/2016,Standard Class,AG-10300,FUR-CH-10004886,230.28,3,0.2,23.03
397,CA-2014-147298,10/12/2016,10/19/2016,Standard Class,AG-10300,OFF-BI-10001525,18.29,6,0.2,5.72
398,CA-2014-116785,10/12/2016,10/16/2016,Standard Class,MH-17290,OFF-AR-10003504,21.40,5,0,6.21
399,CA-2014-116785,10/12/2016,10/16/2016,Standard Class,MH-17290,OFF-LA-10000305,12.60,2,0,5.80
400,CA-2014-118976,10/14/2016,10/19/2016,Standard Class,MY-18295,OFF-BI-10001628,20.86,2,0,9.39
401,CA-2014-118976,10/14/2016,10/19/2016,Standard Class,MY-18295,OFF-ST-10000877,497.61,9,0,129.38
402,CA-2014-118976,10/14/2016,10/19/2016,Standard Class,MY-18295,OFF-AR-10004752,5.34,2,0,1.50
403,CA-2014-118976,10/14/2016,10/19/2016,Standard Class,MY-18295,OFF-LA-10000452,3.15,1,0,1.51
404,CA-2014-140228,10/14/2016,10/19/2016,Standard Class,GB-14530,OFF-LA-10001613,6.91,3,0.2,2.51
405,CA-2014-140228,10/14/2016,10/19/2016,Standard Class,GB-14530,OFF-ST-10002214,27.10,3,0.2,2.03
406,CA-2014-140228,10/14/2016,10/19/2016,Standard Class,GB-14530,OFF-ST-10001128,177.57,2,0.2,-37.73
407,CA-2014-131387,10/14/2016,10/16/2016,First Class,AI-10855,TEC-PH-10001459,1679.96,5,0.2,126.00
408,CA-2014-132983,10/14/2016,10/19/2016,Standard Class,DS-13180,TEC-AC-10000736,159.98,2,0,57.59
409,CA-2014-134061,10/15/2016,10/20/2016,Standard Class,LL-16840,FUR-FU-10001424,17.46,2,0,5.94
410,CA-2014-142727,10/15/2016,10/17/2016,Second Class,HG-14845,FUR-CH-10002304,51.96,2,0,12.99
411,CA-2014-142727,10/15/2016,10/17/2016,Second Class,HG-14845,OFF-BI-10000136,17.94,3,0,8.61
412,CA-2014-107811,10/15/2016,10/19/2016,Standard Class,LA-16780,FUR-CH-10001394,561.58,2,0.2,70.20
413,CA-2014-107811,10/15/2016,10/19/2016,Standard Class,LA-16780,OFF-ST-10000798,99.92,5,0.2,-1.25
414,CA-2014-118304,10/15/2016,10/20/2016,Standard Class,KH-16360,TEC-PH-10000376,19.98,2,0,5.19
415,CA-2014-156006,10/16/2016,10/18/2016,Second Class,TM-21010,TEC-AC-10002550,47.79,3,0,16.25
416,CA-2014-160094,10/16/2016,10/18/2016,First Class,JM-16195,OFF-AR-10004010,174.95,5,0,45.49
417,CA-2014-160094,10/16/2016,10/18/2016,First Class,JM-16195,OFF-ST-10000585,826.00,5,0,214.76
418,CA-2014-115056,10/18/2016,10/18/2016,Same Day,AR-10510,OFF-AP-10003971,26.14,3,0.2,1.96
419,CA-2014-124618,10/18/2016,10/20/2016,Second Class,CS-11860,TEC-CO-10004202,479.98,2,0.2,90.00
420,CA-2014-130274,10/19/2016,10/21/2016,First Class,JS-15940,OFF-LA-10002195,21.56,7,0,10.35
421,CA-2014-135755,10/19/2016,10/26/2016,Standard Class,NC-18415,OFF-BI-10004828,40.18,3,0.2,14.56
422,CA-2014-135755,10/19/2016,10/26/2016,Standard Class,NC-18415,OFF-BI-10003981,10.90,3,0.2,3.95
423,CA-2014-117709,10/20/2016,10/24/2016,Standard Class,PM-18940,OFF-BI-10001294,46.80,4,0,21.06
424,CA-2014-155271,10/20/2016,10/20/2016,Same Day,AA-10480,FUR-FU-10001473,27.46,2,0,9.89
425,CA-2014-111899,10/20/2016,10/21/2016,First Class,NC-18340,OFF-AR-10001725,37.84,2,0.2,2.84
426,CA-2014-111899,10/20/2016,10/21/2016,First Class,NC-18340,OFF-FA-10000840,5.47,6,0.2,1.85
427,US-2014-148194,10/20/2016,10/23/2016,First Class,BS-11365,FUR-FU-10001852,12.18,7,0,3.90
428,US-2014-148194,10/20/2016,10/23/2016,First Class,BS-11365,OFF-AP-10000696,57.68,4,0,19.03
429,CA-2014-166457,10/21/2016,10/25/2016,Second Class,PF-19120,OFF-PA-10003016,9.42,3,0,4.24
430,CA-2014-166457,10/21/2016,10/25/2016,Second Class,PF-19120,OFF-AR-10003651,6.56,2,0,1.90
431,CA-2014-166457,10/21/2016,10/25/2016,Second Class,PF-19120,OFF-PA-10001363,24.56,2,0,11.54
432,CA-2014-110219,10/21/2016,10/24/2016,First Class,EB-13870,FUR-CH-10001146,127.87,3,0.3,-9.13
433,CA-2014-160738,10/21/2016,10/26/2016,Standard Class,KH-16330,OFF-ST-10003442,45.25,2,0.2,3.96
434,CA-2014-111934,10/21/2016,10/23/2016,First Class,GD-14590,OFF-BI-10004364,11.88,2,0,5.35
435,CA-2014-111934,10/21/2016,10/23/2016,First Class,GD-14590,OFF-PA-10000474,35.44,1,0,16.66
436,CA-2014-121664,10/22/2016,10/26/2016,Standard Class,HP-14815,OFF-BI-10003684,140.74,8,0.2,52.78
437,US-2014-154879,10/22/2016,10/27/2016,Standard Class,SN-20710,OFF-LA-10004425,5.78,2,0,2.72
438,US-2014-154879,10/22/2016,10/27/2016,Standard Class,SN-20710,OFF-AR-10001897,107.94,6,0,30.22
439,CA-2014-166086,10/23/2016,10/28/2016,Standard Class,CT-11995,OFF-BI-10001078,16.14,3,0,7.91
440,CA-2014-166086,10/23/2016,10/28/2016,Standard Class,CT-11995,FUR-TA-10003469,194.25,2,0.3,-38.85
441,CA-2014-166086,10/23/2016,10/28/2016,Standard Class,CT-11995,OFF-AR-10002578,8.64,3,0,2.51
442,CA-2014-166086,10/23/2016,10/28/2016,Standard Class,CT-11995,FUR-CH-10004675,872.32,4,0,244.25
443,CA-2014-116666,10/24/2016,10/26/2016,First Class,KT-16480,TEC-CO-10001449,1799.97,5,0.4,240.00
444,US-2014-102071,10/25/2016,10/31/2016,Standard Class,PG-18820,TEC-AC-10003441,67.80,4,0,4.07
445,US-2014-102071,10/25/2016,10/31/2016,Standard Class,PG-18820,TEC-AC-10000109,167.97,3,0,40.31
446,CA-2014-158771,10/25/2016,10/25/2016,Same Day,SB-20290,OFF-ST-10000107,83.25,3,0,14.99
447,CA-2014-158771,10/25/2016,10/25/2016,Same Day,SB-20290,OFF-LA-10001641,9.45,3,0,4.54
448,CA-2014-158771,10/25/2016,10/25/2016,Same Day,SB-20290,OFF-LA-10003121,20.65,5,0,9.50
449,CA-2014-158771,10/25/2016,10/25/2016,Same Day,SB-20290,OFF-PA-10002689,45.36,7,0,21.77
450,CA-2014-159709,10/26/2016,10/31/2016,Standard Class,AI-10855,OFF-EN-10001434,158.13,3,0,77.48
451,CA-2014-159709,10/26/2016,10/31/2016,Standard Class,AI-10855,TEC-PH-10003988,43.60,5,0.2,4.36
452,CA-2014-114181,10/26/2016,10/30/2016,Second Class,AF-10885,FUR-BO-10004467,349.97,7,0.5,-216.98
453,CA-2014-114181,10/26/2016,10/30/2016,Second Class,AF-10885,OFF-AR-10000716,22.32,5,0.2,5.30
454,CA-2014-103310,10/26/2016,10/31/2016,Standard Class,GM-14680,OFF-PA-10004353,39.96,2,0,19.18
455,CA-2014-103310,10/26/2016,10/31/2016,Standard Class,GM-14680,TEC-PH-10001817,1432.00,5,0.2,125.30
456,CA-2014-103310,10/26/2016,10/31/2016,Standard Class,GM-14680,OFF-SU-10004737,41.04,6,0,11.08
457,CA-2014-103310,10/26/2016,10/31/2016,Standard Class,GM-14680,FUR-CH-10002320,256.78,1,0.2,32.10
458,CA-2014-103849,10/27/2016,11/1/2016,Standard Class,PG-18895,TEC-AC-10001465,58.11,2,0.2,7.26
459,CA-2014-103849,10/27/2016,11/1/2016,Standard Class,PG-18895,TEC-PH-10002597,100.79,1,0.2,6.30
